       2500
     
      11.240000       0.128958       0.004860
      11.259999       0.122696       0.004863
      11.280000       0.069715       0.004818
      11.300000       0.018052       0.004775
      11.320000      -0.008646       0.004752
      11.340000       0.010300       0.004775
      11.360000       0.061348       0.004820
      11.380000       0.099927       0.004860
      11.400000       0.099867       0.004866
      11.420000       0.069887       0.004845
      11.440000       0.007840       0.004799
      11.460000      -0.024143       0.004776
      11.480000      -0.032873       0.004773
      11.500000      -0.064797       0.004746
      11.520000      -0.082793       0.004737
      11.540000      -0.094694       0.004733
      11.559999      -0.095089       0.004740
      11.580000      -0.064095       0.004772
      11.599999      -0.045981       0.004795
      11.620000      -0.065415       0.004782
      11.639999      -0.099557       0.004755
      11.660000      -0.119365       0.004743
      11.679999      -0.128148       0.004737
      11.700000      -0.114962       0.004750
      11.719999      -0.116509       0.004757
      11.740000      -0.126381       0.004748
      11.759999      -0.158233       0.004724
      11.780000      -0.204521       0.004686
      11.800000      -0.207458       0.004690
      11.820000      -0.180288       0.004727
      11.840000      -0.122751       0.004793
      11.860000      -0.056698       0.004858
      11.880000       0.015458       0.004927
      11.900000       0.087417       0.005008
      11.920000       0.167077       0.005090
      11.940000       0.175892       0.005105
      11.960000       0.153412       0.005086
      11.980000       0.108146       0.005047
      12.000000       0.089568       0.005040
      12.020000       0.121895       0.005073
      12.040000       0.163539       0.005116
      12.059999       0.204846       0.005160
      12.080000       0.213676       0.005177
      12.099999       0.239563       0.005199
      12.120000       0.261228       0.005228
      12.139999       0.248563       0.005217
      12.160000       0.197642       0.005176
      12.179999       0.152233       0.005145
      12.200000       0.115299       0.005117
      12.219999       0.083538       0.005089
      12.240000       0.017373       0.005033
      12.259999      -0.042869       0.004976
      12.280000      -0.079964       0.004946
      12.300000      -0.100133       0.004932
      12.320000      -0.132197       0.004912
      12.340000      -0.151188       0.004896
      12.360000      -0.150863       0.004903
      12.380000      -0.126434       0.004932
      12.400000      -0.104022       0.004940
      12.420000      -0.123778       0.004924
      12.440000      -0.127780       0.004916
      12.460000      -0.114457       0.004933
      12.480000      -0.089180       0.004966
      12.500000      -0.078999       0.004989
      12.520000      -0.072324       0.004998
      12.540000      -0.045322       0.005032
      12.559999       0.002853       0.005090
      12.580000       0.056330       0.005148
      12.599999       0.100044       0.005198
      12.620000       0.098143       0.005202
      12.639999       0.076825       0.005181
      12.660000       0.049602       0.005154
      12.679999       0.014402       0.005127
      12.700000       0.012254       0.005124
      12.719999       0.024893       0.005139
      12.740000       0.069433       0.005191
      12.759999       0.120245       0.005247
      12.780000       0.123131       0.005249
      12.799999       0.060666       0.005190
      12.820000      -0.018616       0.005117
      12.840000      -0.042640       0.005089
      12.860000      -0.014406       0.005125
      12.880000       0.048821       0.005198
      12.900000       0.117804       0.005258
      12.920000       0.153127       0.005295
      12.940000       0.161747       0.005306
